theta1,theta2
0.17177354,0.3131874
0.38777387,-0.36326104
-0.60040015,0.5625895
-0.5363448,-0.13891956
1.1053818,-1.1978939
0.80828,0.40969613
-0.052085854,-0.6145523
0.48229477,0.014353129
-1.5299023,-0.49909988
0.39695203,-0.8077368
-0.6528114,1.3227893
0.6603402,-0.0075182198
1.0927117,-2.0800405
-0.62832505,0.012108468
-1.4451424,-0.31175888
0.2986753,0.1541822
-0.05047232,0.8907778
-0.22014663,0.98284274
0.91125166,-0.7627419
0.5886391,-1.013433
-0.4545584,-2.279025
0.93992954,-0.5840209
-0.2026589,1.0377284
-1.4067864,1.6295044
1.1406002,0.35406816
1.1115702,-0.79255813
0.22811243,0.4289621
0.3177349,-0.890575
0.22199428,-0.14781922
-0.74255013,0.24074244
1.3182973,-0.64470327
-1.3689128,1.384878
0.7526573,-0.60027355
1.2407515,-1.2993424
-0.04384323,0.60754925
-0.21649854,-0.24571432
-0.85183847,-0.044873554
0.2721104,-0.4761389
-0.1703912,-0.5192603
0.9598834,0.018435922
-0.15640913,1.098269
-0.49001068,1.135063
-0.47234118,1.1189172
-0.46312895,1.0155017
1.0767796,-0.7801364
-0.38168013,-0.34631345
-0.15583614,-0.012214196
2.388658,0.50374466
1.258315,-0.52831316
1.2481694,-0.12175215
-0.47672617,-1.2684573
0.41215074,1.2707611
0.45935267,-0.08538151
0.24805781,-0.25465804
0.15343925,1.2381774
-0.6439925,-0.0019658697
-0.35107237,-0.1964412
0.5309433,-1.0240848
0.08276896,1.0968204
-0.120264895,0.6165758
0.13036276,-0.40931553
-0.17530432,0.36034217
0.11155076,0.006836234
1.309317,-0.76904273
-0.7391525,0.090752505
-0.16059387,0.041927196
0.5438939,0.15016456
0.828064,-0.27048573
-0.53929824,-0.3428684
0.11192283,0.42901874
0.37477064,0.33458665
-0.72151643,0.16838865
0.44941857,0.1634242
-0.639614,0.49383292
-1.0326114,1.7543508
-0.8209452,-0.009138535
-1.3785217,2.2004468
0.008468261,0.66526467
0.2335913,0.3419708
-0.22547677,0.29144883
-0.58312565,0.0011889874
1.7381144,2.1611526
-0.49077985,0.49856228
-0.5123735,0.538693
0.22866389,0.47637674
-0.2783126,0.6635928
0.41648316,0.66873944
-0.4210612,0.56971216
0.66618884,-0.24843796
0.20637743,-0.7951202
0.14857285,-2.4612374
0.36397564,0.1785142
-0.27072296,0.67412484
-0.444033,0.71969545
0.28024352,-0.84804684
0.45405534,-0.8075094
-1.0913996,0.17511295
0.71139365,0.4820192
0.949857,0.65245765
-1.6143898,-2.0776162
-0.59424466,1.0771868
0.9111069,-0.03410446
-0.06269227,0.87381667
0.94795966,-0.2951096
-1.043827,0.705493
1.1118538,-0.23732588
-0.42043304,-0.18172145
-0.12756924,0.358595
-0.24990165,0.37859216
-1.7283779,0.78654045
1.1386659,-1.4110957
0.50631315,1.212128
0.9950016,-0.2604931
0.42465702,1.1776339
-0.9868065,1.6071986
-0.1448808,-1.8542832
0.6353867,2.1953597
0.7407303,-1.1387615
0.34436956,-0.4651717
0.20814177,-0.58546275
1.10841,-1.1853366
0.19580694,-0.50106263
-0.7256697,0.7347282
-0.40956095,0.25492314
0.0540223,1.8621389
0.13968779,-0.2502267
0.870921,-0.84258276
0.014645558,1.2580317
-0.5805032,-1.4420136
-0.94325495,-1.4217461
-0.115791924,0.068851486
1.420229,0.15066926
-0.6768503,0.28437927
-0.8367032,-0.5295886
-1.0757521,-2.1870284
0.3933289,1.3791443
1.7960764,-0.4489507
0.48646766,-0.0071995
-0.65371037,0.8662783
-0.37406126,-0.91292316
0.17901014,0.30811098
0.19268166,-0.4555604
0.7306882,-1.9346422
-1.3224277,0.5264701
0.66554886,-1.2628086
-0.027305756,0.47774372
-1.1088122,-0.9664701
-0.36759692,0.009242513
2.3333354,-1.7263407
0.560586,-0.38799053
0.39712167,0.70751107
0.62926704,-0.03270656
-0.8778132,0.04732948
-0.49565226,0.13165562
-0.48644656,0.41561458
-0.11276144,-0.06720576
-0.42271686,0.5940272
1.0651224,0.9198842
0.67386544,0.1667013
-0.443877,-0.4503493
0.07836566,0.37659144
-0.113996774,0.5350247
-3.0479813,-0.46271625
0.21181689,-0.12735616
0.14877178,-1.0685626
1.2633599,-0.47133464
0.75300556,-0.6741234
1.0683289,-1.718382
0.79333794,-0.31995332
1.7382857,-1.8504642
0.42546353,0.093427755
0.3624685,-0.1351091
-0.02451703,0.01639654
-0.05604432,-0.45381054
0.61865866,-0.054358907
1.3251679,-1.360701
0.11997356,-0.15743993
0.27278164,-0.28443497
-0.18650249,-0.0020018897
0.3843688,-1.9607466
-0.2589278,-1.520198
0.016384419,-0.7863618
0.41322505,0.000977688
-0.608375,-0.6913985
0.4774034,-0.19552496
-0.95026153,-0.49538606
-1.2912056,1.1846596
0.25296518,0.16373809
-0.04164946,0.36282673
0.3363976,0.3133395
-0.8417577,0.23625663
1.0522707,-0.854049
-0.8020067,-0.12791602
1.1586206,-0.32525524
1.4241512,0.46377325
-0.4835189,0.16410625
0.61935866,-1.7409904
0.8976933,1.0098872
0.21222058,0.063187994
-1.468375,1.615478
0.2178154,0.026787944
1.0005679,-0.48193115
-0.19192864,-0.6976898
0.7007857,0.47556287
0.2825869,0.7405929
-0.22350433,1.2460335
-0.07102611,-0.505775
-0.12222999,0.7419107
1.0063561,0.07723577
-0.6331181,-0.2812749
1.0599338,-0.052016985
-0.44659114,-0.5406794
1.1795738,-0.041967396
-0.07181288,0.13798147
2.2669466,-2.3091276
-0.34576237,2.1371484
-0.22696318,0.32696646
0.67099035,-0.07727448
0.4390371,-0.2276601
0.2993807,-0.5893904
-0.31506038,1.3066615
0.01478127,0.62892187
0.36145714,-1.5657455
0.3028359,1.057698
0.39229757,1.3198963
0.23160729,1.1960824
-0.03115291,1.0518867
-0.42461792,1.279583
-0.11287186,1.2911844
1.5416459,0.035876743
-0.25506207,-0.34257135
0.5719911,1.0080999
-0.037470713,0.34928927
0.9525524,-0.37488982
-0.7073381,1.4362609
0.7184178,-0.077134654
-1.9799938,1.1445099
-0.93266356,1.2896454
-0.024236187,0.61066616
0.100226425,1.2082708
-0.59376,0.6212866
-0.019686969,0.75679505
-0.3987711,-0.011971192
1.416567,-1.262735
0.58940536,-0.06987329
0.27630186,0.35409015
0.03655782,0.09476989
-1.0107776,1.368698
0.35925078,-1.0051265
-0.6488314,1.3313409
-0.2590086,0.7599724
-0.076596215,0.7272028
0.37595993,0.6399231
0.9318655,-0.81542265
-0.5412265,0.2456339
1.962363,-1.6722971
-0.44332582,-0.024698501
0.88386214,-0.5813943
1.3919698,-0.28735703
-0.26091647,0.56972754
-0.0075452477,-1.8527395
1.3274016,-1.204444
0.11017435,-0.09986215
1.1325372,-0.22837912
-0.95815355,0.28873062
-0.72016394,0.5045322
1.2662575,-0.33595625
0.23053469,-0.9166361
0.41358116,-0.28475145
0.5208291,-0.44107762
-0.64145344,0.59798086
0.81037784,-0.11899104
-1.2910209,0.061508223
-0.4551291,-0.4855333
0.4617657,0.031949706
-0.15463994,-0.9275547
-0.0128116505,-0.12231869
-0.690153,-0.63053006
-0.47611797,-0.036813673
-0.077271804,-0.6183424
0.86593145,-0.2185808
0.06703151,0.43792704
1.4856691,-0.9169172
0.68177855,0.55354357
-1.5563012,1.5925328
-0.7113238,-0.64077413
0.095152594,0.90926784
-0.038327172,-0.20547903
0.42630854,0.32429796
-0.37395075,-0.0359613
-0.4398484,-0.80844086
0.06665065,-0.080034256
0.46241838,-0.016638627
0.0084577575,-0.03250018
-0.6425974,-0.6636226
-0.8477526,0.8717851
0.164683,-0.19548862
0.86483026,0.25510344
0.57034445,-0.7819977
0.104651906,0.32451236
-1.7037662,0.1651634
0.296785,-0.07628428
0.0054549156,-0.63900614
0.25423497,0.17977425
1.7391694,-1.9247334
-0.2602983,0.81155586
-0.19165318,0.00033481006
-0.22435291,-0.13224082
-0.3211316,-0.470349
-0.34111056,0.23219532
0.27992025,-1.7015018
-0.9645299,-0.5926331
-0.7109692,-0.77751017
-0.303285,0.09148403
-0.55441177,1.1981796
1.3788232,0.57532376
-0.38768893,-0.013471232
-0.4436628,1.3937612
0.55090594,-1.0816292
0.9263991,-1.3996825
-1.2107315,-0.19083437
-0.023436071,-0.35185322
1.2030427,-1.7442172
-0.2795655,0.7227205
-0.009979628,0.1374894
0.6227836,-1.76487
-0.4939306,0.6179763
-2.3986537,0.17857715
2.5332026,-2.873552
-0.3980602,-0.67367494
-0.08525059,0.0218405
0.516018,-0.13732624
0.44173393,0.61427677
1.043792,-0.92563707
0.67084306,0.09756641
-0.42496938,-0.37845105
-0.17411391,-2.093446
0.7537662,-1.27134
0.5017838,1.0375046
-0.2591818,0.6251949
0.391333,-0.008775288
0.68193275,0.23696104
0.25743932,0.37448576
0.22496018,-0.6447434
0.30770427,0.3454443
0.579638,-0.82454145
-1.5897477,-0.3173666
-0.7567177,-1.4501723
1.4625003,-1.2942781
0.2376442,-0.6754278
0.7524297,-0.46870965
-0.38737473,0.85379404
-0.81933886,-1.544905
0.74769753,-0.6134257
-0.8815399,-0.5700184
0.76068676,-1.1193306
0.34503722,0.84487337
-1.4992565,2.0116897
-0.5155574,1.3813494
-0.07968758,0.28611687
0.87375116,-0.09998728
-0.7522639,0.91473454
-0.001647573,1.1137315
1.2970685,-0.2332591
-0.82167965,0.7763784
-0.083312556,-0.098148644
0.5319241,-0.22147232
-0.9353686,-0.34243777
0.510465,0.07209947
0.92405736,0.20233674
-2.497948,0.46610934
-0.83559,-0.03058297
-0.4477197,-0.26813015
-0.5695192,0.8883854
0.10804484,-1.0485984
-1.0199635,-0.41543713
-0.009458891,0.7086569
0.26372698,1.4150643
-1.4541717,1.0030433
-0.61021143,1.1659209
-0.37630454,0.35665217
-0.7106519,0.9903497
-0.48771805,0.93709856
-0.39966267,1.2656405
0.10591118,0.2225033
-0.24734324,0.41394302
0.9857844,-0.5409282
0.58666927,-0.19253631
0.7469991,0.24371657
-1.1356008,-0.9840228
-0.17144266,-1.7500148
-0.21873829,1.1466011
1.155095,-1.1621451
-0.9256684,0.90807676
0.45124596,-0.608781
-0.005377019,0.75090575
-2.6085975,3.2948031
0.48121092,-0.45180768
-0.8353238,2.6381292
-1.8333048,1.1255511
0.032530993,0.4728522
0.095259756,-0.7148627
1.804781,-1.285924
1.6887721,-0.8283696
-0.013917924,0.0963765
-0.1668111,-0.14853744
-0.33747247,0.088788085
0.63523483,0.9828458
0.383684,0.3198269
2.3212044,-1.3285999
-0.947629,0.49742362
0.83828354,-0.79979545
0.072905324,0.4725173
0.7459202,-0.8404196
-0.2606814,1.5525794
1.4152956,-0.29536822
0.18826652,-0.96162236
1.6906304,-0.70778686
0.56152624,-0.30737677
-0.04490476,0.73704207
1.6363547,-2.360473
-0.44758514,-0.0069946093
0.23616903,0.59314406
-0.12572344,0.18428849
-0.97774667,-0.37656823
-0.97872674,-1.103865
-0.20353073,-0.030731663
-0.10523612,-0.6994736
-1.0138308,0.96848744
-0.69930625,0.83220077
-0.045653168,0.03945451
-0.081927,0.87570083
0.5054572,-1.0363415
-0.03761896,-0.64786404
-0.4475099,-0.20217423
0.17882398,0.111495376
-0.8271235,0.85560316
0.91847897,-0.69328487
0.52691376,-0.4502854
1.3380163,0.76643836
0.12830862,0.44935435
-0.58926916,0.27111706
-0.7440032,0.32595944
-0.51840556,0.64119035
-0.4229807,0.73347276
-1.0316751,-1.0459335
-0.6559897,0.5381236
-1.2190262,0.011478234
-0.78487945,-0.9914108
-0.18540393,0.4389345
0.37745693,-0.026674585
2.0423114,-1.0192263
0.46156085,0.21070412
0.41546208,0.30680242
0.91553223,-1.4480331
0.52954626,-1.0703496
0.69107175,-0.5395098
1.0043908,0.105795994
-0.7129358,0.7371046
0.037928756,0.7937903
0.32823718,-0.3092676
-0.18410817,0.92152375
-0.520399,0.5061834
-0.043980997,0.5891964
-0.9202627,1.2345226
-1.7530221,1.4230058
-0.6719025,1.2995222
2.5585928,0.6893667
0.6849755,0.22550003
0.92645264,0.12883762
-0.14843819,0.9410538
0.15378582,0.6408314
0.03102927,0.16353959
0.60879093,1.265899
-0.2113977,0.6629789
-1.6021479,0.027634496
0.49953786,-0.30004302
0.7179408,0.611233
-2.1293626,-1.1528503
0.04157418,0.084630854
-1.2871815,1.2474372
-0.99270797,-0.33291024
-2.0172412,0.23054948
-0.6963562,-1.1874899
-0.64747244,0.51468927
-0.09128877,0.4009235
-1.0664012,0.7742053
0.80850494,-0.9696714
0.7569797,-0.7381601
-0.5286949,0.54946625
1.0894718,-0.5344972
0.26963237,-0.13546474
-1.508472,2.0429575
-0.60540843,0.86961526
-0.37729743,-0.43542704
0.60344034,0.12636286
0.036674205,0.082155325
-0.737196,1.358389
0.76408243,0.09102213
-2.1922305,-0.8356675
0.44504753,-1.2441971
0.26590908,-0.63526314
-0.36464012,0.2748058
0.29713273,0.010372032
0.09514101,0.56297624
0.070960514,-0.19706233
0.37827352,-0.79032904
-0.78474873,0.491043
0.8190021,-0.80843306
-1.6683785,0.9519011
0.19453655,0.19942844
0.48506525,0.54382473
0.08122891,0.8852614
-0.49119705,0.56009275
0.9231345,-0.6752995
-0.2562452,0.8884564
0.031053653,0.31561303
0.3821524,1.2358782
-1.0336893,-0.77378833
-0.13330738,-0.83202416
1.2591923,-0.082331106
0.85811424,-0.49199462
-0.9437796,1.0989769
0.4637286,-0.08672897
0.8605782,-0.5644047
1.3873882,-0.17745782
1.0915097,-0.11906934
-0.26567397,-0.33216605
0.92378205,0.05806712
0.8943252,-0.08690839
0.33214054,-0.9262136
-0.29817212,0.4657909
1.7665921,0.2380536
-2.0855954,2.0118842
0.03558422,0.38020712
0.75462556,-0.76409596
-0.85103375,0.19994438
-0.16424677,0.81238353
-0.10684888,0.67838764
-0.8722343,1.2338481
1.9666529,-0.8942218
0.43924856,-0.27677274
1.3483424,-0.5091184
-0.1824455,1.3358109
1.4121876,-1.4209062
0.23349534,-1.8224401
0.1879042,-0.0032571536
1.3619671,-1.072931
0.53548557,0.56144726
0.64910966,-0.92613137
0.4514265,-0.78430057
0.7851898,-0.17417358
-0.42907032,-0.58855397
0.50067323,-0.9876231
-0.0045857728,-0.07019904
-0.37774524,0.12966448
-1.059714,-0.5750156
-0.6300033,0.22826299
1.1515133,-0.31007364
-1.3997217,-0.5067482
1.5479019,-0.93514216
0.19054063,0.85338646
-1.2602712,1.6985288
0.4963107,-0.7401192
-0.69057024,1.6714765
0.67075694,0.25361404
-0.98638463,1.0515774
0.8703308,-0.9785465
0.23937218,0.48386165
0.2065442,0.111579
1.923485,-1.0690742
0.48893932,0.9337979
-0.5911515,0.580696
1.6219095,-0.7967269
-0.07673023,-0.2157097
-0.23203155,0.72665304
-0.31945202,-0.23823513
-0.47638363,0.5059632
-2.629102,2.575528
1.7349349,-0.44732133
0.72897136,-0.05844359
-0.057522617,0.45118582
-1.3870064,0.058872454
0.45099398,0.17241633
0.8947318,-0.42430556
0.26026905,-0.17384332
-1.3670976,-1.3288246
0.11118013,0.46022204
0.30240294,-0.50929165
1.0496938,-1.1118705
-2.785886,-1.7374007
-0.1638691,0.89945674
-0.41400552,0.83469146
0.6437874,1.0855141
-0.84568185,-0.18713252
0.55505997,-0.06083963
-0.60508156,-1.6677786
-0.91502976,-0.11220891
-0.108358145,0.85233843
-1.0588655,-1.1936159
-1.0469134,0.50775826
-0.047211852,-0.64087915
0.68201935,-1.4301108
-0.584753,-1.7542927
-0.37438682,-2.2915006
-0.8155738,-0.18591563
-0.306029,0.0017756433
-1.5520382,0.46987376
-1.2140267,-1.226548
-1.3957294,1.2411027
-0.40571415,-0.08005277
-1.1817163,-0.23728235
1.3045722,-1.2532544
2.398773,1.7157536
0.17967983,0.454144
1.0798411,0.12346471
0.030298673,-0.049792998
-1.6568388,0.8709437
-1.0523239,0.22204863
-0.054500036,-0.30585963
-0.7757027,1.2590458
1.4100764,-1.0302463
2.2972436,-1.6405069
0.8167036,-0.08910344
-0.32552734,-0.13812113
0.048872687,-0.39355773
0.4815594,-0.70325464
-0.07640496,-0.80175424
-0.42217875,0.2667711
-0.30207214,0.45933062
-1.1201206,1.4778785
1.0432886,-0.40052262
0.34519926,-0.25273275
0.86391944,-0.093383305
0.4463024,-0.74167347
-0.7057489,0.8445458
-1.7858046,1.1814734
-0.8639743,-1.2506078
-0.9182658,0.6158403
0.593482,-1.3487358
-0.5479228,-0.13753194
1.0411758,-1.1570724
-0.00010899916,-0.53427094
-0.18767196,0.31660816
0.46855846,0.28966552
-1.5249981,-2.5217838
-1.1199727,-0.007556119
-0.1840443,0.90810704
1.5548815,-0.8528657
1.9778386,2.841529
-1.2807777,0.34516737
0.42862192,-0.25837973
-0.58944416,0.6512018
-1.9748223,0.5636647
0.03866017,0.25915077
-0.69107133,1.3458228
-2.0043278,0.14563216
-0.5063815,0.86248493
-0.52336955,1.9766353
3.2641063,-3.2774847
0.09457415,0.29461184
-0.04690446,-0.2977757
-0.39298922,1.4935848
0.97339934,-0.37484625
0.13751161,-0.3398626
-0.26122776,-1.1029003
2.9014452,-3.0305521
-1.1998485,0.26614574
1.7296145,0.37496957
0.6868327,-0.15400779
0.88606286,-0.88504666
0.42150125,1.232421
-0.07205934,-0.2719572
-0.63259983,-1.9635245
-0.08514669,-0.69901496
0.24806853,0.86117923
0.37153044,-0.79796934
1.1219218,-0.47676125
0.5720187,-0.4619985
-0.36147374,0.5264949
-0.1753456,0.59051365
1.2193092,1.2807068
-0.7421221,-0.20980541
0.7731337,0.037601486
-0.17568307,-0.317503
-0.066550985,0.28478625
-0.35588375,-0.5543462
-0.5195415,-0.27474552
0.87356687,0.23963253
-0.39943007,0.87214756
1.4089988,-0.6608677
1.1370405,-0.7261742
-0.21690443,0.3140721
1.8769133,-0.53625846
0.49228483,0.7595419
-0.3375417,0.32214278
-1.9043287,0.18076429
-0.10639486,-0.86838317
1.3107965,-1.1216712
-0.8872761,0.16853404
-0.4218787,-0.9633262
0.39202327,-0.7060782
0.16496348,0.30656517
0.91823053,-0.64729303
0.72653586,-1.1916286
0.89914536,-0.959467
-2.1561172,1.2719946
-0.07105256,0.86608654
-1.99159,0.8134887
-0.4595947,0.35584733
-0.34380016,1.5862465
0.39422137,0.015292203
0.7027013,-0.08639443
-0.5851296,1.3254559
-2.4061768,0.30861458
-0.60131264,0.52588934
0.15902966,-0.31884164
1.0017442,-0.021705788
-1.376249,1.40903
-0.11537148,0.40277112
0.6016291,0.014596245
2.52602,-2.8568165
-0.38416997,1.3339019
0.3011978,-0.7252881
-0.24899021,-0.18248837
1.1199576,-1.1958412
0.13724567,0.79378873
-0.22285086,-0.1707269
-0.16036862,-1.1346633
-0.6067714,0.3147124
1.2697095,-0.6283305
-0.40061095,0.4112055
1.1353486,0.020529434
-0.7575363,1.4066639
-0.79196644,1.0888021
0.7081492,-1.212564
-2.706913,3.0561008
-1.5400711,1.8032176
-1.2078216,1.1224923
-0.36889738,0.6470368
-0.55022055,-0.3311049
1.2849342,-0.9544033
0.4467779,1.1242837
0.25956458,0.03244499
0.99219394,-1.0867501
-1.8406298,1.2462693
0.10101362,0.30413172
-0.6857924,1.0555923
-0.5805616,0.7943097
-0.39853764,0.8125201
0.545937,-0.07445944
-0.53033394,0.6253657
0.45187938,0.20104836
-0.11507145,-1.0660474
-0.30092752,-0.032914147
0.0773557,1.3516577
-0.12371208,-0.30912536
-0.027121475,0.19462197
0.3419125,-0.74270004
-0.8023195,-1.8424158
0.20478204,0.80228204
-0.03552222,-0.18731643
-0.49611127,0.8238938
-0.01869978,-0.6457388
-1.3993483,0.8426526
-1.0328221,0.23751934
1.088138,-0.9175949
-0.59057516,1.2527372
0.3839492,-0.29874435
0.10733528,0.93339056
0.7433983,-0.76631445
0.4169044,1.3515047
0.3035487,0.017438198
-1.1690762,0.10352804
-0.08253468,0.015141124
-0.11638251,0.31898233
-2.832728,2.9578564
-0.25384516,0.11342992
-0.15267025,-0.013493877
0.65987915,-1.9488412
-0.8189955,0.1389846
-0.25810707,-0.23777781
-0.3286569,-0.54398894
0.6860318,0.0041418797
1.1761742,1.3879511
1.2122269,-0.85911816
-2.2226863,0.32683048
0.45863494,-0.4311011
-0.3098574,0.5373995
0.1883191,1.5260191
-0.75833976,0.38132828
-0.082419276,-0.41440538
1.4654105,-0.7277943
1.6234885,-1.2912709
0.38338137,-0.6500116
1.6283348,-0.23710342
-0.008813037,-0.80778843
-0.6931302,-0.14546487
0.23370157,-0.76632357
-0.5014842,0.4220981
-0.4794673,1.3988274
1.3331803,-0.3570755
-0.1802969,0.7106034
-0.82819754,0.9117663
1.314721,-0.6000342
-0.5014332,0.6610477
0.02515978,-0.64686835
-0.33703727,0.61267424
-1.1968166,0.48376527
-0.8022694,-0.26797956
-0.6948671,0.15753293
0.2845571,-0.5088055
-0.2837849,-0.4769411
-0.13415998,-0.22111723
-0.43098423,0.94715095
0.04444108,-0.84162426
-0.5863702,-0.6234811
-1.7777377,-1.3116108
-0.7743492,0.17001693
0.3787026,-0.22518301
-0.32253066,-0.3911939
-0.038386412,-0.17123397
-0.4224251,-1.2727177
-0.3392384,-1.1553116
-0.91000324,-0.38057503
-0.2405483,-1.4931357
-0.29262385,1.0937412
-0.74293995,0.9947648
0.62421376,-0.04725927
0.11499685,-0.62000036
-0.2694349,1.7382579
-1.7144508,0.84272385
1.2158345,-0.5403694
-0.6518786,-0.583547
-0.41187465,0.8312629
-0.93232286,1.7421186
0.14239699,-0.6395425
0.2827409,0.089260235
0.6407337,-0.5694496
-0.18562596,0.4036951
1.18586,-1.1480634
0.8328394,-0.5308419
-1.2068715,-0.7403503
-0.10638313,0.08144072
-0.15183058,0.35634968
0.06922816,0.48801863
-0.5981281,0.14409406
-0.22996855,0.5331286
1.2722446,0.07749263
-0.31422257,-0.17469122
0.53117603,0.18829137
0.13053198,-0.19294299
-0.7944715,0.74471664
0.49217597,-0.2995747
2.2035198,-0.39215893
0.68140346,0.2123279
-0.6415776,1.0283808
0.4122274,-2.4283655
-0.9569504,1.2304798
0.180153,0.72618645
-1.1078529,0.3994493
-0.68402857,-0.35209438
1.4126115,-0.83849853
0.4995549,0.021868818
-0.8082572,0.4489136
0.28181684,0.75531983
1.1668261,-0.54045033
0.2647072,1.2965258
0.94848776,-0.15880764
-1.709993,2.1784127
-0.8050698,-0.9367181
0.5351839,0.060485896
0.85337925,-0.90710133
-0.99826753,1.9572678
1.9134309,-0.5295858
0.11771257,0.21423382
-2.4619243,2.9342182
-0.35696563,1.2067126
0.14237706,0.59118783
0.016228523,-0.44075507
0.6508981,-0.38134128
-0.19461186,0.22843257
-0.4253495,0.14327788
0.3261493,0.16350195
0.3085865,1.0568115
1.3852698,-1.8754203
0.77827764,0.394232
1.9991627,-0.2870511
0.2198943,-0.0023523034
-0.7181412,0.93356884
0.3627631,-0.5131032
-0.69791067,1.2428759
-0.6415576,0.50444055
0.8131258,0.8788237
1.5965241,0.1713228
0.70154476,0.79739046
0.397833,-0.24030828
-1.0673146,0.4027183
1.0135659,-0.7409632
-0.3100233,-2.6145709
0.63545513,-1.2072113
0.8173154,0.49502122
-0.4852205,0.17380643
-0.43487895,1.5020273
0.41557038,-0.30722475
0.42492256,-0.36363107
-2.1631167,0.39172003
-1.1257536,1.5476646
0.050527893,1.4092269
0.4098071,0.47005603
-0.9972943,0.6940684
0.35808742,0.4116135
0.43099278,-0.39009294
0.1570915,-0.92576456
0.04778651,0.74004847
-1.1470551,1.5512689
-0.8402045,0.13842165
-0.42909393,0.549022
0.9110241,-1.0583141
-0.5564565,-0.739107
0.31244054,1.00063
0.63374233,-0.56575453
1.5328672,0.08627028
-1.5329626,1.2091595
0.15603462,-0.09243324
0.9713034,-0.54254985
-0.7066142,0.363502
0.3031848,-1.1905288
0.6434488,-0.6182675
-0.2510816,0.7226942
-0.50945103,0.22310333
-0.3567423,0.36523226
-0.41809773,0.5669176
-0.52938086,1.5378809
1.2267936,-0.54342294
1.142164,-0.310311
1.509069,-1.0035226
-1.7869287,1.4757036
-0.99797416,1.6780589
-0.25912818,0.60291994
0.14058498,0.46810618
-0.31949598,0.90978885
-2.014617,1.6141189
-0.5547004,0.24823369
0.5716864,-0.93212163
0.33299872,-1.4634335
0.8531444,-0.366937
0.10576025,0.40573588
-0.9196715,1.2038343
-0.32630342,-0.6916583
-0.30628327,-1.7512636
-0.14814073,1.4658742
-0.1385651,0.5099369
1.8641462,-1.1275321
-0.93010616,1.0832074
-1.3000698,-1.6452522
-0.36253807,-0.24864022
-1.7724373,1.4134054
-0.78695893,0.639651
-1.2800018,-0.42603925
-0.44980076,0.24733219
-0.38315275,-0.052458335
-1.4311547,1.2885144
-0.044673808,-0.28730717
-1.2766688,-1.3338736
